Task ID,Status,Category
2196,success,Objects Layout
2185,success,Objects Layout
2128,fail,Objects Layout
2204,success,Objects Layout
2193,success,Objects Layout
2159,fail,Objects Layout
2136,success,Objects Layout
2201,success,Objects Layout
2212,fail,Objects Layout
2167,fail,Objects Layout
2144,success,Objects Layout
2209,fail,Objects Layout
2220,success,Objects Layout
2175,success,Objects Layout
2152,success,Objects Layout
2228,success,Light Conditions
2217,success,Objects Layout
2160,fail,Objects Layout
2191,fail,Objects Layout
2236,success,Light Conditions
2225,fail,Light Conditions
2168,fail,Objects Layout
2199,success,Objects Layout
2233,success,Light Conditions
2252,success,Light Conditions
2176,success,Objects Layout
2241,success,Light Conditions
2260,success,Light Conditions
2184,fail,Objects Layout
2207,fail,Objects Layout
2249,success,Light Conditions
2268,success,Light Conditions
2192,success,Objects Layout
2276,success,Light Conditions
2215,success,Objects Layout
2257,success,Light Conditions
2284,success,Light Conditions
2200,success,Objects Layout
2223,success,Light Conditions
2292,success,Light Conditions
2265,success,Light Conditions
2208,fail,Objects Layout
2231,success,Light Conditions
2300,success,Light Conditions
2216,success,Objects Layout
2273,success,Light Conditions
2308,success,Light Conditions
2239,success,Light Conditions
2281,success,Light Conditions
2316,success,Light Conditions
2224,success,Light Conditions
2255,success,Light Conditions
2289,success,Light Conditions
2324,success,Light Conditions
2263,success,Light Conditions
2297,success,Light Conditions
2332,success,Light Conditions
2232,success,Light Conditions
2271,success,Light Conditions
2305,success,Light Conditions
2240,success,Light Conditions
2340,success,Light Conditions
2313,success,Light Conditions
2279,success,Light Conditions
2248,success,Light Conditions
2348,success,Light Conditions
2287,success,Light Conditions
2329,success,Light Conditions
2356,success,Light Conditions
2295,success,Light Conditions
2256,success,Light Conditions
2353,success,Light Conditions
2303,success,Light Conditions
2364,success,Light Conditions
2264,success,Light Conditions
2361,success,Light Conditions
2311,success,Light Conditions
2372,success,Light Conditions
2272,success,Light Conditions
2369,success,Light Conditions
2327,success,Light Conditions
2380,success,Light Conditions
2280,fail,Light Conditions
2377,success,Light Conditions
2288,success,Light Conditions
2335,success,Light Conditions
2388,success,Light Conditions
2385,success,Light Conditions
2296,success,Light Conditions
2396,success,Light Conditions
2343,success,Light Conditions
2304,success,Light Conditions
2393,success,Light Conditions
2404,success,Light Conditions
2351,success,Light Conditions
2312,success,Light Conditions
2409,success,Light Conditions
2412,success,Light Conditions
2320,success,Light Conditions
2359,success,Light Conditions
2417,success,Light Conditions
2420,success,Light Conditions
2425,success,Light Conditions
2367,success,Light Conditions
2328,success,Light Conditions
2428,success,Light Conditions
2433,success,Light Conditions
2336,success,Light Conditions
2375,success,Light Conditions
2436,success,Light Conditions
2344,success,Light Conditions
2383,success,Light Conditions
2441,success,Light Conditions
2444,success,Light Conditions
2449,success,Light Conditions
2391,success,Light Conditions
2452,success,Light Conditions
2360,success,Light Conditions
2368,success,Light Conditions
2460,success,Light Conditions
2457,success,Light Conditions
2407,success,Light Conditions
2376,success,Light Conditions
2465,success,Light Conditions
2468,success,Light Conditions
2415,success,Light Conditions
2476,success,Light Conditions
2473,success,Light Conditions
2384,success,Light Conditions
2439,success,Light Conditions
2484,success,Light Conditions
2481,success,Light Conditions
2392,success,Light Conditions
2447,success,Light Conditions
2489,success,Light Conditions
2500,success,Light Conditions
2400,success,Light Conditions
2455,success,Light Conditions
2508,success,Light Conditions
2497,success,Light Conditions
2408,success,Light Conditions
2463,success,Light Conditions
2516,success,Light Conditions
2505,success,Light Conditions
2416,success,Light Conditions
2513,success,Light Conditions
2479,success,Light Conditions
2424,success,Light Conditions
2487,success,Light Conditions
2432,success,Light Conditions
2440,success,Light Conditions
2503,success,Light Conditions
2448,success,Light Conditions
2511,success,Light Conditions
2456,success,Light Conditions
2464,success,Light Conditions
2472,success,Light Conditions
2480,success,Light Conditions
2488,success,Light Conditions
2496,success,Light Conditions
2504,success,Light Conditions
2512,success,Light Conditions
5,success,Background Textures
2,success,Background Textures
6,success,Background Textures
26,success,Background Textures
3,success,Background Textures
7,success,Background Textures
42,success,Background Textures
11,success,Background Textures
13,success,Background Textures
19,success,Background Textures
18,fail,Background Textures
21,success,Background Textures
27,success,Background Textures
55,success,Background Textures
29,success,Background Textures
34,success,Background Textures
35,success,Background Textures
37,success,Background Textures
43,success,Background Textures
45,success,Background Textures
51,success,Background Textures
50,success,Background Textures
69,fail,Background Textures
59,success,Background Textures
66,success,Background Textures
67,success,Background Textures
61,success,Background Textures
85,success,Background Textures
84,success,Background Textures
83,success,Background Textures
82,success,Background Textures
75,fail,Background Textures
91,success,Background Textures
99,success,Background Textures
96,success,Background Textures
125,success,Background Textures
93,success,Background Textures
106,success,Background Textures
114,success,Background Textures
109,success,Background Textures
101,success,Background Textures
107,success,Background Textures
138,success,Background Textures
117,success,Background Textures
115,success,Background Textures
147,success,Background Textures
130,success,Background Textures
122,success,Background Textures
146,success,Background Textures
132,success,Background Textures
139,success,Background Textures
157,success,Background Textures
133,success,Background Textures
131,success,Background Textures
155,success,Background Textures
143,success,Background Textures
149,success,Background Textures
171,success,Background Textures
144,success,Background Textures
141,success,Background Textures
181,success,Background Textures
165,success,Background Textures
162,success,Background Textures
186,success,Background Textures
154,success,Background Textures
150,success,Background Textures
197,success,Background Textures
178,success,Background Textures
163,success,Background Textures
168,success,Background Textures
187,success,Background Textures
221,success,Background Textures
194,success,Background Textures
228,success,Background Textures
176,success,Background Textures
179,success,Background Textures
202,success,Background Textures
204,success,Background Textures
245,success,Background Textures
189,success,Background Textures
243,fail,Background Textures
205,success,Background Textures
212,success,Background Textures
216,success,Background Textures
203,success,Background Textures
259,fail,Robot Initial States
258,success,Robot Initial States
218,success,Background Textures
226,success,Background Textures
234,success,Background Textures
227,success,Background Textures
224,success,Background Textures
274,success,Robot Initial States
237,success,Background Textures
249,success,Robot Initial States
269,fail,Robot Initial States
242,success,Background Textures
235,success,Background Textures
251,success,Robot Initial States
283,fail,Robot Initial States
253,success,Robot Initial States
282,success,Robot Initial States
261,fail,Robot Initial States
250,success,Robot Initial States
267,success,Robot Initial States
299,success,Robot Initial States
298,success,Robot Initial States
266,success,Robot Initial States
268,fail,Robot Initial States
275,fail,Robot Initial States
277,success,Robot Initial States
314,success,Robot Initial States
285,success,Robot Initial States
291,success,Robot Initial States
310,fail,Robot Initial States
276,fail,Robot Initial States
280,fail,Robot Initial States
325,fail,Robot Initial States
323,success,Robot Initial States
301,success,Robot Initial States
307,fail,Robot Initial States
290,success,Robot Initial States
293,success,Robot Initial States
349,success,Robot Initial States
333,success,Robot Initial States
315,fail,Robot Initial States
309,success,Robot Initial States
306,success,Robot Initial States
320,fail,Robot Initial States
378,success,Robot Initial States
347,fail,Robot Initial States
328,fail,Robot Initial States
387,success,Robot Initial States
330,success,Robot Initial States
331,success,Robot Initial States
362,fail,Robot Initial States
329,fail,Robot Initial States
341,success,Robot Initial States
338,fail,Robot Initial States
395,success,Robot Initial States
346,fail,Robot Initial States
339,success,Robot Initial States
373,success,Robot Initial States
350,fail,Robot Initial States
404,fail,Robot Initial States
355,fail,Robot Initial States
354,fail,Robot Initial States
386,fail,Robot Initial States
357,fail,Robot Initial States
370,success,Robot Initial States
412,success,Robot Initial States
371,success,Robot Initial States
394,success,Robot Initial States
365,fail,Robot Initial States
367,fail,Robot Initial States
381,success,Robot Initial States
382,success,Robot Initial States
421,fail,Robot Initial States
403,success,Robot Initial States
391,success,Robot Initial States
380,success,Robot Initial States
379,success,Robot Initial States
402,success,Robot Initial States
411,success,Robot Initial States
443,fail,Robot Initial States
401,fail,Robot Initial States
390,success,Robot Initial States
389,fail,Robot Initial States
410,success,Robot Initial States
457,success,Robot Initial States
409,success,Robot Initial States
429,success,Robot Initial States
399,fail,Robot Initial States
397,success,Robot Initial States
427,success,Robot Initial States
466,fail,Robot Initial States
442,fail,Robot Initial States
426,fail,Robot Initial States
407,success,Robot Initial States
405,fail,Robot Initial States
440,fail,Robot Initial States
438,success,Robot Initial States
478,success,Robot Initial States
416,success,Robot Initial States
450,success,Robot Initial States
413,success,Robot Initial States
453,fail,Robot Initial States
451,fail,Robot Initial States
491,fail,Robot Initial States
437,success,Robot Initial States
423,success,Robot Initial States
502,success,Robot Initial States
460,fail,Robot Initial States
461,fail,Robot Initial States
445,success,Robot Initial States
462,fail,Robot Initial States
474,success,Robot Initial States
517,fail,Robot Initial States
435,fail,Robot Initial States
459,success,Robot Initial States
475,fail,Robot Initial States
530,success,Robot Initial States
485,success,Robot Initial States
477,fail,Robot Initial States
469,success,Robot Initial States
486,success,Robot Initial States
458,success,Robot Initial States
490,success,Robot Initial States
483,success,Robot Initial States
539,fail,Robot Initial States
527,success,Robot Initial States
509,fail,Robot Initial States
467,fail,Robot Initial States
501,success,Robot Initial States
493,success,Robot Initial States
549,success,Robot Initial States
533,success,Robot Initial States
534,success,Robot Initial States
515,success,Robot Initial States
482,fail,Robot Initial States
507,fail,Robot Initial States
560,fail,Robot Initial States
544,success,Robot Initial States
546,success,Robot Initial States
492,success,Robot Initial States
529,success,Robot Initial States
573,success,Robot Initial States
523,fail,Robot Initial States
555,success,Robot Initial States
554,fail,Robot Initial States
506,success,Robot Initial States
589,success,Robot Initial States
538,fail,Robot Initial States
570,success,Robot Initial States
565,success,Robot Initial States
532,fail,Robot Initial States
605,success,Robot Initial States
531,success,Robot Initial States
547,fail,Robot Initial States
543,success,Robot Initial States
581,fail,Robot Initial States
541,success,Robot Initial States
621,success,Robot Initial States
602,fail,Robot Initial States
553,success,Robot Initial States
597,success,Robot Initial States
557,fail,Robot Initial States
651,success,Camera Viewpoints
552,fail,Robot Initial States
618,fail,Robot Initial States
613,success,Robot Initial States
571,fail,Robot Initial States
666,success,Camera Viewpoints
634,success,Robot Initial States
579,fail,Robot Initial States
629,success,Robot Initial States
562,success,Robot Initial States
676,success,Camera Viewpoints
649,success,Camera Viewpoints
587,fail,Robot Initial States
595,fail,Robot Initial States
58,success,Background Textures
53,success,Background Textures
90,success,Background Textures
10,success,Background Textures
74,fail,Background Textures
77,fail,Background Textures
170,success,Background Textures
110,success,Background Textures
1532,success,Sensor Noise
1533,success,Sensor Noise
1531,success,Sensor Noise
98,success,Background Textures
1530,success,Sensor Noise
151,success,Background Textures
137,success,Background Textures
229,success,Background Textures
1537,fail,Sensor Noise
1535,fail,Sensor Noise
195,success,Background Textures
210,success,Background Textures
211,success,Background Textures
1541,success,Sensor Noise
219,success,Background Textures
222,success,Background Textures
1545,success,Sensor Noise
1540,fail,Sensor Noise
337,fail,Robot Initial States
418,fail,Robot Initial States
1538,fail,Sensor Noise
1539,fail,Sensor Noise
1550,success,Sensor Noise
1549,success,Sensor Noise
322,success,Robot Initial States
392,success,Robot Initial States
1553,success,Sensor Noise
363,success,Robot Initial States
317,fail,Robot Initial States
1548,success,Sensor Noise
1558,success,Sensor Noise
498,fail,Robot Initial States
603,success,Robot Initial States
1547,fail,Sensor Noise
1546,fail,Sensor Noise
1562,success,Sensor Noise
419,success,Robot Initial States
1557,success,Sensor Noise
514,success,Robot Initial States
434,fail,Robot Initial States
1571,success,Sensor Noise
1554,success,Sensor Noise
1556,success,Sensor Noise
1570,success,Sensor Noise
635,fail,Robot Initial States
1555,success,Sensor Noise
619,success,Robot Initial States
525,success,Robot Initial States
499,success,Robot Initial States
594,fail,Robot Initial States
1582,fail,Sensor Noise
1563,success,Sensor Noise
1581,success,Sensor Noise
1566,success,Sensor Noise
1565,success,Sensor Noise
652,success,Camera Viewpoints
1579,success,Sensor Noise
643,fail,Robot Initial States
610,fail,Robot Initial States
586,fail,Robot Initial States
650,success,Camera Viewpoints
1578,success,Sensor Noise
669,success,Camera Viewpoints
1596,success,Sensor Noise
1603,success,Sensor Noise
659,success,Camera Viewpoints
1602,success,Sensor Noise
1590,fail,Sensor Noise
667,success,Camera Viewpoints
626,fail,Robot Initial States
1598,success,Sensor Noise
637,fail,Robot Initial States
683,success,Camera Viewpoints
1614,success,Sensor Noise
1613,success,Sensor Noise
1619,fail,Sensor Noise
675,success,Camera Viewpoints
682,success,Camera Viewpoints
1610,success,Sensor Noise
1618,success,Sensor Noise
1600,success,Sensor Noise
695,success,Camera Viewpoints
653,success,Camera Viewpoints
1627,success,Sensor Noise
690,success,Camera Viewpoints
693,success,Camera Viewpoints
645,fail,Robot Initial States
1626,success,Sensor Noise
1630,success,Sensor Noise
670,success,Camera Viewpoints
1629,success,Sensor Noise
701,success,Camera Viewpoints
706,success,Camera Viewpoints
661,success,Camera Viewpoints
1638,success,Sensor Noise
685,success,Camera Viewpoints
1622,fail,Sensor Noise
718,success,Camera Viewpoints
1637,fail,Sensor Noise
714,success,Camera Viewpoints
717,success,Camera Viewpoints
1643,success,Sensor Noise
1621,fail,Sensor Noise
698,success,Camera Viewpoints
691,success,Camera Viewpoints
731,success,Camera Viewpoints
1635,success,Sensor Noise
1659,success,Sensor Noise
725,success,Camera Viewpoints
730,success,Camera Viewpoints
1653,success,Sensor Noise
1674,fail,Sensor Noise
722,success,Camera Viewpoints
702,success,Camera Viewpoints
1650,success,Sensor Noise
1634,fail,Sensor Noise
739,success,Camera Viewpoints
1670,success,Sensor Noise
746,success,Camera Viewpoints
778,success,Camera Viewpoints
1662,success,Sensor Noise
1685,success,Sensor Noise
733,success,Camera Viewpoints
1658,success,Sensor Noise
1646,fail,Sensor Noise
762,success,Camera Viewpoints
1683,success,Sensor Noise
715,success,Camera Viewpoints
794,success,Camera Viewpoints
755,fail,Camera Viewpoints
1675,success,Sensor Noise
1693,success,Sensor Noise
1669,success,Sensor Noise
749,success,Camera Viewpoints
726,success,Camera Viewpoints
1702,success,Sensor Noise
1645,success,Sensor Noise
773,fail,Camera Viewpoints
1678,success,Sensor Noise
1686,success,Sensor Noise
803,fail,Camera Viewpoints
1706,success,Sensor Noise
771,fail,Camera Viewpoints
741,success,Camera Viewpoints
1682,success,Sensor Noise
1714,success,Sensor Noise
1654,success,Sensor Noise
789,success,Camera Viewpoints
779,fail,Camera Viewpoints
1694,success,Sensor Noise
757,success,Camera Viewpoints
816,fail,Camera Viewpoints
797,success,Camera Viewpoints
1723,success,Sensor Noise
1688,success,Sensor Noise
1690,success,Sensor Noise
1715,fail,Sensor Noise
1666,success,Sensor Noise
795,success,Camera Viewpoints
772,success,Camera Viewpoints
1707,success,Sensor Noise
813,fail,Camera Viewpoints
1699,success,Sensor Noise
810,fail,Camera Viewpoints
1701,success,Sensor Noise
827,fail,Camera Viewpoints
1733,success,Sensor Noise
1677,success,Sensor Noise
787,success,Camera Viewpoints
1725,success,Sensor Noise
817,fail,Camera Viewpoints
1716,success,Sensor Noise
841,success,Camera Viewpoints
1713,success,Sensor Noise
1710,fail,Sensor Noise
826,fail,Camera Viewpoints
1742,success,Sensor Noise
819,fail,Camera Viewpoints
799,success,Camera Viewpoints
829,success,Camera Viewpoints
1734,success,Sensor Noise
1687,success,Sensor Noise
837,success,Camera Viewpoints
835,success,Camera Viewpoints
1722,success,Sensor Noise
842,success,Camera Viewpoints
1718,success,Sensor Noise
1726,success,Sensor Noise
853,fail,Camera Viewpoints
1754,success,Sensor Noise
821,fail,Camera Viewpoints
1698,success,Sensor Noise
851,success,Camera Viewpoints
1743,fail,Sensor Noise
1731,success,Sensor Noise
845,fail,Camera Viewpoints
858,fail,Camera Viewpoints
836,success,Camera Viewpoints
1737,success,Sensor Noise
1730,success,Sensor Noise
1764,success,Sensor Noise
869,fail,Camera Viewpoints
1709,fail,Sensor Noise
1755,success,Sensor Noise
867,fail,Camera Viewpoints
1741,success,Sensor Noise
861,fail,Camera Viewpoints
850,success,Camera Viewpoints
1746,success,Sensor Noise
1739,success,Sensor Noise
1765,success,Sensor Noise
874,fail,Camera Viewpoints
882,success,Camera Viewpoints
1717,success,Sensor Noise
1774,success,Sensor Noise
899,success,Camera Viewpoints
1750,fail,Sensor Noise
891,success,Camera Viewpoints
1757,success,Sensor Noise
866,fail,Camera Viewpoints
1778,success,Sensor Noise
1749,fail,Sensor Noise
885,success,Camera Viewpoints
909,success,Camera Viewpoints
1738,success,Sensor Noise
1763,success,Sensor Noise
1795,success,Sensor Noise
898,success,Camera Viewpoints
903,success,Camera Viewpoints
1766,success,Sensor Noise
1789,success,Sensor Noise
1762,success,Sensor Noise
880,success,Camera Viewpoints
901,success,Camera Viewpoints
1804,success,Sensor Noise
907,success,Camera Viewpoints
1747,success,Sensor Noise
929,success,Camera Viewpoints
914,success,Camera Viewpoints
1773,success,Sensor Noise
1779,success,Sensor Noise
1797,success,Sensor Noise
