Task ID,Status,Category
1166,success,Language Instructions
1153,success,Language Instructions
1200,success,Language Instructions
1231,fail,Language Instructions
1157,success,Language Instructions
1170,fail,Language Instructions
1204,fail,Language Instructions
1161,success,Language Instructions
1235,fail,Language Instructions
1174,fail,Language Instructions
1165,fail,Language Instructions
1208,fail,Language Instructions
1239,success,Language Instructions
1169,success,Language Instructions
1178,fail,Language Instructions
1212,fail,Language Instructions
1243,fail,Language Instructions
1182,success,Language Instructions
1173,fail,Language Instructions
1216,fail,Language Instructions
1247,success,Language Instructions
1186,fail,Language Instructions
1190,success,Language Instructions
1177,fail,Language Instructions
1251,success,Language Instructions
1220,fail,Language Instructions
1255,success,Language Instructions
1194,fail,Language Instructions
1181,fail,Language Instructions
1224,fail,Language Instructions
1198,success,Language Instructions
1259,success,Language Instructions
1185,success,Language Instructions
1202,success,Language Instructions
1228,fail,Language Instructions
1263,fail,Language Instructions
1189,fail,Language Instructions
1267,success,Language Instructions
1206,success,Language Instructions
1193,success,Language Instructions
1232,fail,Language Instructions
1271,success,Language Instructions
1210,success,Language Instructions
1275,success,Language Instructions
1197,fail,Language Instructions
1236,success,Language Instructions
1214,fail,Language Instructions
1279,fail,Language Instructions
1201,fail,Language Instructions
1240,fail,Language Instructions
1218,success,Language Instructions
1205,success,Language Instructions
1244,success,Language Instructions
1283,fail,Language Instructions
1222,success,Language Instructions
1209,fail,Language Instructions
1248,success,Language Instructions
1287,fail,Language Instructions
1252,success,Language Instructions
1226,fail,Language Instructions
1213,success,Language Instructions
1291,success,Language Instructions
1295,success,Language Instructions
1230,success,Language Instructions
1256,fail,Language Instructions
1217,success,Language Instructions
1299,success,Language Instructions
1234,fail,Language Instructions
1221,fail,Language Instructions
1260,fail,Language Instructions
1303,fail,Language Instructions
1264,success,Language Instructions
1238,success,Language Instructions
1225,success,Language Instructions
1307,fail,Language Instructions
1242,success,Language Instructions
1229,success,Language Instructions
1268,fail,Language Instructions
1272,success,Language Instructions
1311,fail,Language Instructions
1246,success,Language Instructions
1233,success,Language Instructions
1276,success,Language Instructions
1315,success,Language Instructions
1250,success,Language Instructions
1237,success,Language Instructions
1280,success,Language Instructions
1319,fail,Language Instructions
1254,fail,Language Instructions
1241,success,Language Instructions
1284,success,Language Instructions
1323,success,Language Instructions
1258,success,Language Instructions
1288,fail,Language Instructions
1245,fail,Language Instructions
1262,success,Language Instructions
1331,success,Language Instructions
1292,success,Language Instructions
1266,success,Language Instructions
1335,success,Language Instructions
1249,fail,Language Instructions
1270,success,Language Instructions
1296,fail,Language Instructions
1253,success,Language Instructions
1274,success,Language Instructions
1339,fail,Language Instructions
1257,success,Language Instructions
1343,success,Language Instructions
1300,fail,Language Instructions
1278,fail,Language Instructions
1261,success,Language Instructions
1347,success,Language Instructions
1282,success,Language Instructions
1265,success,Language Instructions
1351,success,Language Instructions
1304,fail,Language Instructions
1286,success,Language Instructions
1269,success,Language Instructions
1355,success,Language Instructions
1290,success,Language Instructions
1273,success,Language Instructions
1308,success,Language Instructions
1294,success,Language Instructions
1277,success,Language Instructions
1359,fail,Language Instructions
1312,fail,Language Instructions
1281,success,Language Instructions
1298,fail,Language Instructions
1363,success,Language Instructions
1285,success,Language Instructions
1316,fail,Language Instructions
1289,success,Language Instructions
1302,success,Language Instructions
1367,fail,Language Instructions
1293,success,Language Instructions
1320,fail,Language Instructions
1371,success,Language Instructions
1306,fail,Language Instructions
1375,success,Language Instructions
1324,success,Language Instructions
1297,fail,Language Instructions
1310,success,Language Instructions
1379,success,Language Instructions
1301,success,Language Instructions
1328,fail,Language Instructions
1314,fail,Language Instructions
1332,success,Language Instructions
1383,fail,Language Instructions
1305,fail,Language Instructions
1318,success,Language Instructions
1387,success,Language Instructions
1309,success,Language Instructions
1336,fail,Language Instructions
1340,success,Language Instructions
1322,fail,Language Instructions
1391,success,Language Instructions
1313,success,Language Instructions
1344,success,Language Instructions
1395,success,Language Instructions
1326,success,Language Instructions
1317,fail,Language Instructions
1348,fail,Language Instructions
1407,success,Language Instructions
1330,fail,Language Instructions
1321,fail,Language Instructions
1352,fail,Language Instructions
1334,fail,Language Instructions
1411,fail,Language Instructions
1325,fail,Language Instructions
1415,success,Language Instructions
1356,fail,Language Instructions
1338,fail,Language Instructions
1329,fail,Language Instructions
1419,success,Language Instructions
1360,success,Language Instructions
1342,success,Language Instructions
1423,success,Language Instructions
1364,success,Language Instructions
1333,fail,Language Instructions
1346,fail,Language Instructions
1427,success,Language Instructions
1337,success,Language Instructions
1372,success,Language Instructions
1350,success,Language Instructions
1341,success,Language Instructions
1376,success,Language Instructions
1431,fail,Language Instructions
1380,success,Language Instructions
1354,fail,Language Instructions
1345,fail,Language Instructions
1941,success,Objects Layout
1942,success,Objects Layout
1945,success,Objects Layout
1943,success,Objects Layout
1946,success,Objects Layout
1944,fail,Objects Layout
25,success,Background Textures
11,fail,Background Textures
190,fail,Background Textures
198,fail,Background Textures
23,fail,Background Textures
196,fail,Background Textures
1952,success,Objects Layout
1950,fail,Objects Layout
1948,fail,Objects Layout
1949,fail,Objects Layout
1951,fail,Objects Layout
1947,fail,Objects Layout
277,success,Background Textures
271,success,Background Textures
215,success,Background Textures
320,fail,Robot Initial States
201,fail,Background Textures
1958,fail,Objects Layout
301,fail,Robot Initial States
566,success,Robot Initial States
569,fail,Robot Initial States
1956,fail,Objects Layout
1955,fail,Objects Layout
1957,fail,Objects Layout
1953,fail,Objects Layout
1954,fail,Objects Layout
562,fail,Robot Initial States
574,fail,Robot Initial States
570,success,Robot Initial States
577,success,Robot Initial States
578,success,Robot Initial States
1964,fail,Objects Layout
573,fail,Robot Initial States
1961,fail,Objects Layout
591,success,Robot Initial States
1960,fail,Objects Layout
1959,fail,Objects Layout
1963,fail,Objects Layout
1962,fail,Objects Layout
575,fail,Robot Initial States
579,fail,Robot Initial States
600,success,Robot Initial States
586,fail,Robot Initial States
580,success,Robot Initial States
585,fail,Robot Initial States
1970,fail,Objects Layout
596,success,Robot Initial States
595,success,Robot Initial States
589,success,Robot Initial States
1967,fail,Objects Layout
1968,fail,Objects Layout
583,success,Robot Initial States
1965,fail,Objects Layout
1969,fail,Objects Layout
627,success,Robot Initial States
604,success,Robot Initial States
1966,fail,Objects Layout
599,success,Robot Initial States
619,success,Robot Initial States
1976,fail,Objects Layout
616,success,Robot Initial States
651,success,Robot Initial States
587,fail,Robot Initial States
623,success,Robot Initial States
639,success,Robot Initial States
1974,fail,Objects Layout
1973,fail,Objects Layout
1971,fail,Objects Layout
635,success,Robot Initial States
1975,fail,Objects Layout
1972,fail,Objects Layout
647,success,Robot Initial States
592,fail,Robot Initial States
1982,fail,Objects Layout
682,fail,Robot Initial States
620,success,Robot Initial States
1977,success,Objects Layout
1978,success,Objects Layout
1980,success,Objects Layout
673,fail,Robot Initial States
1981,success,Objects Layout
1979,fail,Objects Layout
670,fail,Robot Initial States
1988,success,Objects Layout
643,success,Robot Initial States
677,fail,Robot Initial States
982,fail,Camera Viewpoints
1986,success,Objects Layout
698,success,Camera Viewpoints
1984,success,Objects Layout
603,success,Robot Initial States
1987,success,Objects Layout
1983,fail,Objects Layout
1985,success,Objects Layout
687,fail,Robot Initial States
615,success,Robot Initial States
1075,success,Camera Viewpoints
1063,fail,Camera Viewpoints
674,fail,Robot Initial States
1070,success,Camera Viewpoints
2000,success,Objects Layout
1993,success,Objects Layout
1996,success,Objects Layout
1991,success,Objects Layout
631,success,Robot Initial States
1998,success,Objects Layout
1989,success,Objects Layout
1061,fail,Camera Viewpoints
709,success,Camera Viewpoints
1080,success,Camera Viewpoints
1106,fail,Language Instructions
2006,fail,Objects Layout
1358,success,Language Instructions
2002,success,Objects Layout
1999,success,Objects Layout
655,success,Robot Initial States
1997,success,Objects Layout
1130,success,Language Instructions
1079,success,Camera Viewpoints
1142,success,Language Instructions
2004,fail,Objects Layout
1995,fail,Objects Layout
1369,success,Language Instructions
1067,fail,Camera Viewpoints
1353,success,Language Instructions
2005,fail,Objects Layout
2012,fail,Objects Layout
2008,fail,Objects Layout
1381,success,Language Instructions
686,fail,Robot Initial States
2003,fail,Objects Layout
2001,success,Objects Layout
1116,fail,Language Instructions
1089,success,Camera Viewpoints
1361,fail,Language Instructions
2010,fail,Objects Layout
1366,fail,Language Instructions
1389,success,Language Instructions
2014,success,Objects Layout
1349,success,Language Instructions
2007,success,Objects Layout
1370,success,Language Instructions
2018,fail,Objects Layout
1357,success,Language Instructions
2011,fail,Objects Layout
2009,fail,Objects Layout
1377,success,Language Instructions
1397,success,Language Instructions
1365,success,Language Instructions
2016,fail,Objects Layout
1382,success,Language Instructions
2024,success,Objects Layout
1109,fail,Language Instructions
2020,fail,Objects Layout
2013,fail,Objects Layout
2017,success,Objects Layout
2022,success,Objects Layout
1368,fail,Language Instructions
1374,success,Language Instructions
1410,success,Language Instructions
1390,success,Language Instructions
1327,success,Language Instructions
2030,success,Objects Layout
2019,success,Objects Layout
2015,fail,Objects Layout
2026,success,Objects Layout
2023,success,Objects Layout
1386,fail,Language Instructions
1418,success,Language Instructions
1385,success,Language Instructions
1398,success,Language Instructions
2028,success,Objects Layout
1362,success,Language Instructions
2025,success,Objects Layout
1378,fail,Language Instructions
2032,success,Objects Layout
2036,success,Objects Layout
2021,success,Objects Layout
2029,success,Objects Layout
1393,success,Language Instructions
1426,success,Language Instructions
1404,success,Language Instructions
1401,success,Language Instructions
1373,success,Language Instructions
2034,success,Objects Layout
2031,success,Objects Layout
2042,success,Objects Layout
1388,success,Language Instructions
1406,success,Language Instructions
1412,success,Language Instructions
2027,success,Objects Layout
2038,success,Objects Layout
1434,success,Language Instructions
2035,success,Objects Layout
1408,success,Language Instructions
2040,success,Objects Layout
2037,success,Objects Layout
1396,success,Language Instructions
1384,fail,Language Instructions
1414,success,Language Instructions
2044,success,Objects Layout
1416,success,Language Instructions
2033,success,Objects Layout
2041,success,Objects Layout
2048,fail,Objects Layout
1402,success,Language Instructions
2046,success,Objects Layout
1440,fail,Language Instructions
1420,fail,Language Instructions
2043,success,Objects Layout
1430,success,Language Instructions
1424,success,Language Instructions
1409,success,Language Instructions
1399,success,Language Instructions
2039,success,Objects Layout
1446,success,Language Instructions
2050,fail,Objects Layout
1437,success,Language Instructions
1432,success,Language Instructions
2054,fail,Objects Layout
1405,success,Language Instructions
2045,success,Objects Layout
2047,fail,Objects Layout
2052,fail,Objects Layout
1428,fail,Language Instructions
1417,success,Language Instructions
2049,fail,Objects Layout
1443,success,Language Instructions
1452,fail,Language Instructions
1421,success,Language Instructions
2056,fail,Objects Layout
1425,success,Language Instructions
1435,success,Language Instructions
2060,fail,Objects Layout
1449,success,Language Instructions
2053,fail,Objects Layout
2051,fail,Objects Layout
1438,fail,Language Instructions
2055,fail,Objects Layout
2058,fail,Objects Layout
1433,success,Language Instructions
1429,success,Language Instructions
1441,success,Language Instructions
1464,success,Language Instructions
1455,success,Language Instructions
2066,success,Objects Layout
2062,fail,Objects Layout
1444,success,Language Instructions
1439,success,Language Instructions
1447,success,Language Instructions
1436,success,Language Instructions
2057,fail,Objects Layout
2059,fail,Objects Layout
1450,success,Language Instructions
2064,fail,Objects Layout
2072,success,Objects Layout
2068,success,Objects Layout
2061,fail,Objects Layout
1445,success,Language Instructions
1442,success,Language Instructions
1453,success,Language Instructions
1461,fail,Language Instructions
1470,fail,Language Instructions
1456,success,Language Instructions
2067,success,Objects Layout
2074,success,Objects Layout
2070,success,Objects Layout
1448,success,Language Instructions
2063,fail,Objects Layout
1459,success,Language Instructions
2065,fail,Objects Layout
2078,fail,Objects Layout
1451,fail,Language Instructions
1462,success,Language Instructions
1467,fail,Language Instructions
1454,success,Language Instructions
1482,fail,Language Instructions
2069,success,Objects Layout
2073,success,Objects Layout
2080,fail,Objects Layout
1457,success,Language Instructions
1477,success,Language Instructions
2076,fail,Objects Layout
2084,fail,Objects Layout
2071,success,Objects Layout
1473,success,Language Instructions
1460,success,Language Instructions
2075,success,Objects Layout
1474,success,Language Instructions
1488,fail,Language Instructions
2079,fail,Objects Layout
2086,fail,Objects Layout
2082,fail,Objects Layout
1483,fail,Language Instructions
1463,fail,Language Instructions
2090,fail,Objects Layout
2077,fail,Objects Layout
1494,success,Language Instructions
1479,fail,Language Instructions
1472,success,Language Instructions
2081,fail,Objects Layout
2085,fail,Objects Layout
1486,fail,Language Instructions
2092,fail,Objects Layout
1469,success,Language Instructions
2088,fail,Objects Layout
1485,success,Language Instructions
2083,fail,Objects Layout
2096,fail,Objects Layout
1489,fail,Language Instructions
1500,fail,Language Instructions
1478,fail,Language Instructions
2098,success,Objects Layout
2087,fail,Objects Layout
2091,fail,Objects Layout
1492,fail,Language Instructions
2094,fail,Objects Layout
2089,fail,Objects Layout
2102,success,Objects Layout
1495,success,Language Instructions
2104,success,Objects Layout
1475,fail,Language Instructions
1490,success,Language Instructions
1491,fail,Language Instructions
2093,fail,Objects Layout
1498,success,Language Instructions
2097,success,Objects Layout
1512,fail,Sensor Noise
2108,success,Objects Layout
1481,success,Language Instructions
2100,success,Objects Layout
1501,fail,Language Instructions
2103,success,Objects Layout
1504,success,Language Instructions
2095,fail,Objects Layout
1497,success,Language Instructions
2110,fail,Objects Layout
1496,fail,Language Instructions
1518,fail,Sensor Noise
2099,fail,Objects Layout
1487,success,Language Instructions
2114,fail,Objects Layout
2106,success,Objects Layout
1503,success,Language Instructions
2101,success,Objects Layout
1502,success,Language Instructions
1507,fail,Language Instructions
1510,fail,Sensor Noise
2105,success,Objects Layout
2116,fail,Objects Layout
2109,fail,Objects Layout
1524,fail,Sensor Noise
1509,success,Sensor Noise
1493,fail,Language Instructions
2120,fail,Objects Layout
2112,fail,Objects Layout
2107,success,Objects Layout
1513,success,Sensor Noise
1536,success,Sensor Noise
1508,fail,Sensor Noise
2122,fail,Objects Layout
2111,fail,Objects Layout
2115,fail,Objects Layout
1499,fail,Language Instructions
1522,fail,Sensor Noise
1515,fail,Sensor Noise
2126,fail,Objects Layout
2118,fail,Objects Layout
2113,fail,Objects Layout
2128,success,Objects Layout
1514,fail,Sensor Noise
1519,fail,Sensor Noise
1505,success,Language Instructions
1521,success,Sensor Noise
1528,success,Sensor Noise
2121,fail,Objects Layout
2117,fail,Objects Layout
1542,success,Sensor Noise
2132,success,Objects Layout
2134,success,Objects Layout
2124,fail,Objects Layout
2119,fail,Objects Layout
1534,success,Sensor Noise
1511,fail,Sensor Noise
2138,success,Objects Layout
1554,success,Sensor Noise
2130,success,Objects Layout
2127,fail,Objects Layout
2140,success,Objects Layout
1525,fail,Sensor Noise
1527,fail,Sensor Noise
2123,fail,Objects Layout
1520,fail,Sensor Noise
2125,fail,Objects Layout
1560,success,Sensor Noise
2133,success,Objects Layout
2146,success,Objects Layout
2129,success,Objects Layout
2144,success,Objects Layout
2136,success,Objects Layout
1533,success,Sensor Noise
1517,fail,Sensor Noise
2131,success,Objects Layout
1566,success,Sensor Noise
1526,fail,Sensor Noise
1531,fail,Sensor Noise
2135,success,Objects Layout
2152,success,Objects Layout
2150,success,Objects Layout
2139,success,Objects Layout
2142,success,Objects Layout
1540,fail,Sensor Noise
2137,success,Objects Layout
1537,success,Sensor Noise
1523,fail,Sensor Noise
1572,success,Sensor Noise
1538,success,Sensor Noise
2145,success,Objects Layout
2141,success,Objects Layout
2148,success,Objects Layout
2156,fail,Objects Layout
2158,fail,Objects Layout
1552,success,Sensor Noise
2143,success,Objects Layout
1578,success,Sensor Noise
1545,fail,Sensor Noise
2147,success,Objects Layout
2151,success,Objects Layout
1558,success,Sensor Noise
1529,fail,Sensor Noise
2149,success,Objects Layout
2162,fail,Objects Layout
1551,success,Sensor Noise
1584,success,Sensor Noise
2154,fail,Objects Layout
1543,fail,Sensor Noise
2164,fail,Objects Layout
1544,fail,Sensor Noise
1564,success,Sensor Noise
1557,success,Sensor Noise
1590,success,Sensor Noise
2157,fail,Objects Layout
2153,fail,Objects Layout
1550,success,Sensor Noise
1535,success,Sensor Noise
2168,fail,Objects Layout
2155,fail,Objects Layout
1570,success,Sensor Noise
1563,success,Sensor Noise
2170,fail,Objects Layout
2160,fail,Objects Layout
1549,fail,Sensor Noise
1596,success,Sensor Noise
1556,success,Sensor Noise
1569,success,Sensor Noise
1555,success,Sensor Noise
2174,success,Objects Layout
1576,success,Sensor Noise
1602,success,Sensor Noise
2159,fail,Objects Layout
2166,fail,Objects Layout
2163,fail,Objects Layout
1541,success,Sensor Noise
2161,fail,Objects Layout
2182,success,Objects Layout
1561,success,Sensor Noise
1562,success,Sensor Noise
1575,success,Sensor Noise
1582,success,Sensor Noise
2180,success,Objects Layout
2172,success,Objects Layout
1608,success,Sensor Noise
1567,success,Sensor Noise
1568,success,Sensor Noise
1588,success,Sensor Noise
2165,fail,Objects Layout
2167,fail,Objects Layout
2169,fail,Objects Layout
2194,success,Objects Layout
1581,fail,Sensor Noise
1547,fail,Sensor Noise
1574,success,Sensor Noise
1573,success,Sensor Noise
1594,success,Sensor Noise
2178,fail,Objects Layout
2171,success,Objects Layout
2173,success,Objects Layout
1553,success,Sensor Noise
2200,success,Objects Layout
1580,success,Sensor Noise
1579,success,Sensor Noise
2175,fail,Objects Layout
1614,fail,Sensor Noise
1587,fail,Sensor Noise
2192,fail,Objects Layout
1585,success,Sensor Noise
1586,success,Sensor Noise
1559,success,Sensor Noise
1600,fail,Sensor Noise
2185,success,Objects Layout
2177,fail,Objects Layout
2206,fail,Objects Layout
1620,success,Sensor Noise
2198,success,Objects Layout
1591,success,Sensor Noise
1565,success,Sensor Noise
2187,success,Objects Layout
2196,success,Objects Layout
1593,fail,Sensor Noise
1592,success,Sensor Noise
2212,success,Objects Layout
1606,fail,Sensor Noise
1597,success,Sensor Noise
1571,success,Sensor Noise
1626,fail,Sensor Noise
2197,success,Objects Layout
1599,success,Sensor Noise
2193,success,Objects Layout
2202,fail,Objects Layout
2204,fail,Objects Layout
2189,success,Objects Layout
1603,success,Sensor Noise
1612,success,Sensor Noise
1598,success,Sensor Noise
2218,fail,Objects Layout
1577,success,Sensor Noise
1605,success,Sensor Noise
2203,success,Objects Layout
2199,success,Objects Layout
1632,fail,Sensor Noise
2195,success,Objects Layout
1604,success,Sensor Noise
1583,success,Sensor Noise
1618,success,Sensor Noise
2224,success,Objects Layout
2208,fail,Objects Layout
2216,fail,Objects Layout
1617,success,Sensor Noise
2209,fail,Objects Layout
1589,success,Sensor Noise
1638,success,Sensor Noise
2201,success,Objects Layout
2214,success,Objects Layout
1610,success,Sensor Noise
2230,success,Objects Layout
2205,fail,Objects Layout
1609,fail,Sensor Noise
1624,fail,Sensor Noise
2222,success,Objects Layout
2220,success,Objects Layout
1616,success,Sensor Noise
1623,fail,Sensor Noise
1644,success,Sensor Noise
2215,fail,Objects Layout
2236,success,Objects Layout
2207,fail,Objects Layout
1615,success,Sensor Noise
2228,success,Objects Layout
1595,fail,Sensor Noise
2211,fail,Objects Layout
2226,success,Objects Layout
1630,fail,Sensor Noise
2221,success,Objects Layout
2242,success,Objects Layout
1622,fail,Sensor Noise
1621,success,Sensor Noise
2234,success,Objects Layout
1629,fail,Sensor Noise
2232,success,Objects Layout
2227,success,Objects Layout
2248,success,Objects Layout
1636,success,Sensor Noise
2217,fail,Objects Layout
2219,fail,Objects Layout
1601,fail,Sensor Noise
2240,success,Objects Layout
1650,fail,Sensor Noise
1628,success,Sensor Noise
1627,success,Sensor Noise
1635,fail,Sensor Noise
2254,success,Objects Layout
2238,success,Objects Layout
2233,success,Objects Layout
2246,success,Objects Layout
2223,success,Objects Layout
2225,success,Objects Layout
1642,success,Sensor Noise
2252,success,Objects Layout
2260,success,Objects Layout
2239,success,Objects Layout
2244,success,Objects Layout
1607,fail,Sensor Noise
2229,success,Objects Layout
1656,fail,Sensor Noise
1641,success,Sensor Noise
1634,fail,Sensor Noise
1633,fail,Sensor Noise
2231,success,Objects Layout
2258,success,Objects Layout
2266,success,Objects Layout
2250,success,Objects Layout
2245,success,Objects Layout
2235,success,Objects Layout
2237,success,Objects Layout
1648,success,Sensor Noise
2264,success,Objects Layout
1640,success,Sensor Noise
2272,success,Objects Layout
1647,fail,Sensor Noise
1662,success,Sensor Noise
1639,fail,Sensor Noise
1613,success,Sensor Noise
2251,success,Objects Layout
2241,success,Objects Layout
2270,success,Objects Layout
2256,fail,Objects Layout
2278,success,Objects Layout
1646,fail,Sensor Noise
2243,fail,Objects Layout
2257,success,Objects Layout
2247,success,Objects Layout
1619,success,Sensor Noise
2262,success,Objects Layout
1668,fail,Sensor Noise
2276,success,Objects Layout
1654,fail,Sensor Noise
1653,success,Sensor Noise
2249,success,Objects Layout
2284,success,Objects Layout
2253,success,Objects Layout
2263,success,Objects Layout
2268,success,Objects Layout
1625,success,Sensor Noise
1651,fail,Sensor Noise
2255,success,Objects Layout
2290,success,Objects Layout
1660,success,Sensor Noise
1659,success,Sensor Noise
1652,success,Sensor Noise
1674,fail,Sensor Noise
2269,success,Objects Layout
2294,success,Objects Layout
2274,success,Objects Layout
2261,success,Objects Layout
2296,success,Objects Layout
2259,success,Objects Layout
1666,success,Sensor Noise
2300,success,Objects Layout
2275,success,Objects Layout
1631,fail,Sensor Noise
2280,success,Objects Layout
1665,fail,Sensor Noise
1658,fail,Sensor Noise
2302,success,Objects Layout
1657,fail,Sensor Noise
2267,success,Objects Layout
2265,success,Objects Layout
1680,fail,Sensor Noise
2306,success,Objects Layout
1672,success,Sensor Noise
2308,success,Objects Layout
2286,success,Objects Layout
2273,success,Objects Layout
1671,success,Sensor Noise
2271,success,Objects Layout
1686,success,Sensor Noise
1663,success,Sensor Noise
2287,success,Objects Layout
1637,fail,Sensor Noise
1678,success,Sensor Noise
2312,fail,Light Conditions
1664,fail,Sensor Noise
2292,success,Objects Layout
2277,success,Objects Layout
1692,success,Sensor Noise
1669,success,Sensor Noise
1670,fail,Sensor Noise
2304,success,Objects Layout
2311,success,Objects Layout
1690,fail,Sensor Noise
1693,success,Sensor Noise
2309,success,Objects Layout
2316,success,Light Conditions
1703,success,Sensor Noise
1710,fail,Sensor Noise
1696,success,Sensor Noise
2334,fail,Light Conditions
1752,success,Sensor Noise
1725,success,Sensor Noise
1747,success,Sensor Noise
1724,success,Sensor Noise
2359,success,Light Conditions
1733,success,Sensor Noise
1732,success,Sensor Noise
2352,fail,Light Conditions
1758,success,Sensor Noise
2357,fail,Light Conditions
2366,success,Light Conditions
2368,success,Light Conditions
2349,fail,Light Conditions
1739,success,Sensor Noise
1730,success,Sensor Noise
1731,success,Sensor Noise
1764,success,Sensor Noise
1738,success,Sensor Noise
2365,success,Light Conditions
1753,fail,Sensor Noise
1745,success,Sensor Noise
1737,success,Sensor Noise
2363,success,Light Conditions
2358,fail,Light Conditions
2355,success,Light Conditions
2372,success,Light Conditions
1770,success,Sensor Noise
1744,success,Sensor Noise
1759,success,Sensor Noise
2374,success,Light Conditions
2371,success,Light Conditions
1751,success,Sensor Noise
1743,success,Sensor Noise
1736,success,Sensor Noise
1757,success,Sensor Noise
1749,success,Sensor Noise
1765,success,Sensor Noise
1742,success,Sensor Noise
2369,success,Light Conditions
1750,success,Sensor Noise
1763,success,Sensor Noise
2378,success,Light Conditions
1755,success,Sensor Noise
2380,success,Light Conditions
1776,success,Sensor Noise
2364,fail,Light Conditions
1771,success,Sensor Noise
2361,success,Light Conditions
1748,success,Sensor Noise
2377,fail,Light Conditions
1769,success,Sensor Noise
1756,success,Sensor Noise
1761,success,Sensor Noise
1782,success,Sensor Noise
2384,success,Light Conditions
2375,fail,Light Conditions
1754,success,Sensor Noise
1777,success,Sensor Noise
2367,success,Light Conditions
2370,success,Light Conditions
2386,success,Light Conditions
1767,success,Sensor Noise
1762,success,Sensor Noise
1775,success,Sensor Noise
1788,fail,Sensor Noise
2390,fail,Light Conditions
1783,success,Sensor Noise
1760,success,Sensor Noise
2383,fail,Light Conditions
2392,success,Light Conditions
1768,success,Sensor Noise
2376,success,Light Conditions
1773,fail,Sensor Noise
2381,fail,Light Conditions
1781,success,Sensor Noise
2373,fail,Light Conditions
1766,success,Sensor Noise
1789,success,Sensor Noise
2396,fail,Light Conditions
1774,success,Sensor Noise
2382,success,Light Conditions
2398,success,Light Conditions
1779,success,Sensor Noise
2389,success,Light Conditions
1787,success,Sensor Noise
1794,fail,Sensor Noise
1772,success,Sensor Noise
2387,fail,Light Conditions
2379,success,Light Conditions
1780,success,Sensor Noise
2404,success,Light Conditions
2388,success,Light Conditions
1795,fail,Sensor Noise
2402,success,Light Conditions
1793,success,Sensor Noise
1800,success,Sensor Noise
1791,success,Sensor Noise
1778,success,Sensor Noise
1786,success,Sensor Noise
2395,success,Light Conditions
1801,success,Sensor Noise
2410,success,Light Conditions
2385,success,Light Conditions
1784,success,Sensor Noise
1799,success,Sensor Noise
1806,success,Sensor Noise
2394,success,Light Conditions
2408,success,Light Conditions
1792,success,Sensor Noise
2393,fail,Light Conditions
1813,success,Sensor Noise
1797,success,Sensor Noise
2416,success,Light Conditions
2414,success,Light Conditions
1805,success,Sensor Noise
1812,success,Sensor Noise
1798,success,Sensor Noise
2400,success,Light Conditions
2401,fail,Light Conditions
2391,fail,Light Conditions
1819,success,Sensor Noise
1796,fail,Sensor Noise
1803,success,Sensor Noise
2399,success,Light Conditions
2422,success,Light Conditions
1818,success,Sensor Noise
1811,success,Sensor Noise
2420,success,Light Conditions
1802,success,Sensor Noise
2406,success,Light Conditions
1825,success,Sensor Noise
2407,success,Light Conditions
1816,success,Sensor Noise
1824,success,Sensor Noise
2405,success,Light Conditions
1817,success,Sensor Noise
2428,success,Light Conditions
2397,success,Light Conditions
1809,success,Sensor Noise
1822,success,Sensor Noise
2426,success,Light Conditions
1831,success,Sensor Noise
2413,success,Light Conditions
2412,success,Light Conditions
1823,success,Sensor Noise
1830,success,Sensor Noise
1815,success,Sensor Noise
2411,success,Light Conditions
2434,success,Light Conditions
1828,success,Sensor Noise
2432,success,Light Conditions
1829,success,Sensor Noise
1837,success,Sensor Noise
2419,success,Light Conditions
1821,success,Sensor Noise
2403,fail,Light Conditions
2417,success,Light Conditions
1836,success,Sensor Noise
2440,success,Light Conditions
1808,fail,Sensor Noise
2418,fail,Light Conditions
1834,success,Sensor Noise
1827,success,Sensor Noise
1843,success,Sensor Noise
2438,success,Light Conditions
1835,success,Sensor Noise
2425,success,Light Conditions
1814,success,Sensor Noise
2446,success,Light Conditions
2409,success,Light Conditions
1842,success,Sensor Noise
2423,success,Light Conditions
1833,success,Sensor Noise
2424,success,Light Conditions
1840,success,Sensor Noise
2444,success,Light Conditions
1849,success,Sensor Noise
1841,success,Sensor Noise
1820,success,Sensor Noise
2431,success,Light Conditions
2452,success,Light Conditions
2415,success,Light Conditions
2429,success,Light Conditions
1848,success,Sensor Noise
1839,success,Sensor Noise
1846,success,Sensor Noise
2430,success,Light Conditions
2450,success,Light Conditions
1826,success,Sensor Noise
2458,success,Light Conditions
1847,success,Sensor Noise
2421,success,Light Conditions
1855,fail,Sensor Noise
2435,success,Light Conditions
1832,success,Sensor Noise
2456,success,Light Conditions
1845,success,Sensor Noise
1854,fail,Sensor Noise
2464,success,Light Conditions
2437,fail,Light Conditions
2436,success,Light Conditions
1852,fail,Sensor Noise
2427,success,Light Conditions
2441,success,Light Conditions
2462,success,Light Conditions
1838,success,Sensor Noise
1853,fail,Sensor Noise
1861,fail,Sensor Noise
1851,success,Sensor Noise
2443,success,Light Conditions
2442,success,Light Conditions
1860,fail,Sensor Noise
2433,success,Light Conditions
2447,success,Light Conditions
1844,success,Sensor Noise
1858,fail,Sensor Noise
2468,success,Light Conditions
2470,fail,Light Conditions
2449,success,Light Conditions
1857,success,Sensor Noise
1859,fail,Sensor Noise
2448,success,Light Conditions
1866,success,Sensor Noise
1867,fail,Sensor Noise
2453,success,Light Conditions
